time,total load forecast,total load actual
2015-03-24 20:00:00+01:00,36823,36577.0
2015-03-24 21:00:00+01:00,35468,35535.0
2015-03-24 22:00:00+01:00,32653,32924.0
2015-03-24 23:00:00+01:00,29902,29732.0
2015-03-25 00:00:00+01:00,27603,27115.0
2015-03-25 01:00:00+01:00,25369,25180.0
2015-03-25 02:00:00+01:00,24197,23972.0
2015-03-25 03:00:00+01:00,23765,23538.0
2015-03-25 04:00:00+01:00,23732,23490.0
2015-03-25 05:00:00+01:00,24282,24188.0
2015-03-25 06:00:00+01:00,26683,26456.0
2015-03-25 07:00:00+01:00,29920,29847.0
2015-03-25 08:00:00+01:00,33216,33112.0
2015-03-25 09:00:00+01:00,34884,34688.0
2015-03-25 10:00:00+01:00,35728,35095.0
2015-03-25 11:00:00+01:00,35785,35066.0
2015-03-25 12:00:00+01:00,35500,34886.0
2015-03-25 13:00:00+01:00,35277,34483.0
2015-03-25 14:00:00+01:00,33856,33298.0
2015-03-25 15:00:00+01:00,33146,32695.0
2015-03-25 16:00:00+01:00,32741,32532.0
2015-03-25 17:00:00+01:00,32803,32564.0
2015-03-25 18:00:00+01:00,32928,32318.0
2015-03-25 19:00:00+01:00,34755,33961.0
2015-03-25 20:00:00+01:00,36746,36170.0
2015-03-25 21:00:00+01:00,35635,35323.0
2015-03-25 22:00:00+01:00,32902,32722.0
2015-03-25 23:00:00+01:00,30016,29597.0
2015-03-26 00:00:00+01:00,27402,27006.0
2015-03-26 01:00:00+01:00,25366,24994.0
2015-03-26 02:00:00+01:00,24221,23842.0
2015-03-26 03:00:00+01:00,23751,23375.0
2015-03-26 04:00:00+01:00,23654,23206.0
2015-03-26 05:00:00+01:00,24340,23726.0
2015-03-26 06:00:00+01:00,26550,26016.0
2015-03-26 07:00:00+01:00,29968,29335.0
2015-03-26 08:00:00+01:00,33213,32876.0
2015-03-26 09:00:00+01:00,34724,21218.0
2015-03-26 10:00:00+01:00,35671,35129.0
2015-03-26 11:00:00+01:00,35642,34903.0
2015-03-26 12:00:00+01:00,35390,34514.0
2015-03-26 13:00:00+01:00,35214,33829.0
2015-03-26 14:00:00+01:00,33816,32921.0
2015-03-26 15:00:00+01:00,33133,32404.0
2015-03-26 16:00:00+01:00,32908,32085.0
2015-03-26 17:00:00+01:00,33097,32139.0
2015-03-26 18:00:00+01:00,33342,32057.0
2015-03-26 19:00:00+01:00,35164,33685.0
2015-03-26 20:00:00+01:00,36975,35825.0
2015-03-26 21:00:00+01:00,35821,35071.0
2015-03-26 22:00:00+01:00,33169,32667.0
2015-03-26 23:00:00+01:00,30115,29825.0
2015-03-27 00:00:00+01:00,27170,27277.0
2015-03-27 01:00:00+01:00,25263,25407.0
2015-03-27 02:00:00+01:00,23951,23951.0
2015-03-27 03:00:00+01:00,23418,23336.0
2015-03-27 04:00:00+01:00,23274,23271.0
2015-03-27 05:00:00+01:00,23758,23915.0
2015-03-27 06:00:00+01:00,26079,25961.0
2015-03-27 07:00:00+01:00,29257,29096.0
2015-03-27 08:00:00+01:00,33007,31759.0
2015-03-27 09:00:00+01:00,34081,33020.0
2015-03-27 10:00:00+01:00,34682,33594.0
2015-03-27 11:00:00+01:00,34444,33475.0
2015-03-27 12:00:00+01:00,34047,33113.0
2015-03-27 13:00:00+01:00,33620,32857.0
2015-03-27 14:00:00+01:00,32022,31884.0
2015-03-27 15:00:00+01:00,31175,31088.0
2015-03-27 16:00:00+01:00,30807,30578.0
2015-03-27 17:00:00+01:00,30705,30348.0
2015-03-27 18:00:00+01:00,30757,30041.0
2015-03-27 19:00:00+01:00,32464,31396.0
2015-03-27 20:00:00+01:00,34286,33588.0
2015-03-27 21:00:00+01:00,33567,32968.0
2015-03-27 22:00:00+01:00,31288,31169.0
2015-03-27 23:00:00+01:00,28908,28898.0
2015-03-28 00:00:00+01:00,26785,26665.0
2015-03-28 01:00:00+01:00,24914,24746.0
2015-03-28 02:00:00+01:00,23346,23396.0
2015-03-28 03:00:00+01:00,22462,22753.0
2015-03-28 04:00:00+01:00,22143,22324.0
2015-03-28 05:00:00+01:00,22196,22336.0
2015-03-28 06:00:00+01:00,22417,22613.0
2015-03-28 07:00:00+01:00,22747,23099.0
2015-03-28 08:00:00+01:00,24421,25043.0
2015-03-28 09:00:00+01:00,27029,27306.0
2015-03-28 10:00:00+01:00,28750,28656.0
2015-03-28 11:00:00+01:00,28937,28864.0
2015-03-28 12:00:00+01:00,28563,28357.0
2015-03-28 13:00:00+01:00,28466,28314.0
2015-03-28 14:00:00+01:00,27761,27293.0
2015-03-28 15:00:00+01:00,26510,26103.0
2015-03-28 16:00:00+01:00,25703,25411.0
2015-03-28 17:00:00+01:00,25402,25290.0
2015-03-28 18:00:00+01:00,25537,25386.0
2015-03-28 19:00:00+01:00,26965,26796.0
2015-03-28 20:00:00+01:00,29451,29430.0
2015-03-28 21:00:00+01:00,29625,29486.0
2015-03-28 22:00:00+01:00,28356,27946.0
2015-03-28 23:00:00+01:00,26515,25980.0
2015-03-29 00:00:00+01:00,24472,24029.0
2015-03-29 01:00:00+01:00,22633,22123.0
2015-03-29 03:00:00+02:00,20770,20906.0
2015-03-29 04:00:00+02:00,20396,20313.0
2015-03-29 05:00:00+02:00,20473,20452.0
2015-03-29 06:00:00+02:00,20745,20668.0
2015-03-29 07:00:00+02:00,21601,21125.0
2015-03-29 08:00:00+02:00,21506,21317.0
2015-03-29 09:00:00+02:00,22770,22828.0
2015-03-29 10:00:00+02:00,24777,24479.0
2015-03-29 11:00:00+02:00,25494,25140.0
2015-03-29 12:00:00+02:00,25333,25016.0
2015-03-29 13:00:00+02:00,25609,25066.0
2015-03-29 14:00:00+02:00,25230,24966.0
2015-03-29 15:00:00+02:00,24122,24346.0
2015-03-29 16:00:00+02:00,23442,23759.0
2015-03-29 17:00:00+02:00,23318,23289.0
2015-03-29 18:00:00+02:00,23056,23255.0
2015-03-29 19:00:00+02:00,23666,23636.0
2015-03-29 20:00:00+02:00,26868,25537.0
2015-03-29 21:00:00+02:00,29257,28098.0
2015-03-29 22:00:00+02:00,28175,27455.0
2015-03-29 23:00:00+02:00,26024,25981.0
2015-03-30 00:00:00+02:00,23365,23928.0
2015-03-30 01:00:00+02:00,21657,22195.0
2015-03-30 02:00:00+02:00,21095,21435.0
2015-03-30 03:00:00+02:00,20908,20836.0
2015-03-30 04:00:00+02:00,20739,20806.0
2015-03-30 05:00:00+02:00,21585,21335.0
2015-03-30 06:00:00+02:00,23782,23477.0
2015-03-30 07:00:00+02:00,26892,26657.0
2015-03-30 08:00:00+02:00,29801,28604.0
2015-03-30 09:00:00+02:00,30209,30429.0
2015-03-30 10:00:00+02:00,31054,31377.0
2015-03-30 11:00:00+02:00,31194,31803.0
2015-03-30 12:00:00+02:00,31182,31823.0
2015-03-30 13:00:00+02:00,30924,31578.0
2015-03-30 14:00:00+02:00,29923,30516.0
2015-03-30 15:00:00+02:00,29472,29620.0
2015-03-30 16:00:00+02:00,29199,29104.0
2015-03-30 17:00:00+02:00,28984,28766.0
2015-03-30 18:00:00+02:00,28324,28355.0
2015-03-30 19:00:00+02:00,28698,28019.0
2015-03-30 20:00:00+02:00,30622,29282.0
2015-03-30 21:00:00+02:00,31831,31365.0
2015-03-30 22:00:00+02:00,29190,29261.0
2015-03-30 23:00:00+02:00,26275,27112.0
2015-03-31 00:00:00+02:00,25371,25340.0
2015-03-31 01:00:00+02:00,23517,23748.0
2015-03-31 02:00:00+02:00,22699,22552.0
2015-03-31 03:00:00+02:00,22015,22054.0
2015-03-31 04:00:00+02:00,21872,21843.0
2015-03-31 05:00:00+02:00,22252,22271.0
2015-03-31 06:00:00+02:00,24040,24040.0
2015-03-31 07:00:00+02:00,27149,27051.0
2015-03-31 08:00:00+02:00,29062,28694.0
2015-03-31 09:00:00+02:00,30546,30244.0
2015-03-31 10:00:00+02:00,31391,31053.0
2015-03-31 11:00:00+02:00,31672,31259.0
2015-03-31 12:00:00+02:00,31464,31301.0
2015-03-31 13:00:00+02:00,31194,31050.0
2015-03-31 14:00:00+02:00,29980,30120.0
2015-03-31 15:00:00+02:00,29272,29310.0
2015-03-31 16:00:00+02:00,28853,28914.0
2015-03-31 17:00:00+02:00,28689,28699.0
2015-03-31 18:00:00+02:00,28251,28191.0
2015-03-31 19:00:00+02:00,28526,28026.0
2015-03-31 20:00:00+02:00,30791,29291.0
2015-03-31 21:00:00+02:00,31669,31165.0
2015-03-31 22:00:00+02:00,29348,29094.0
2015-03-31 23:00:00+02:00,27051,26846.0
2015-04-01 00:00:00+02:00,25923,26818.0
2015-04-01 01:00:00+02:00,23255,24299.0
2015-04-01 02:00:00+02:00,21315,22546.0
2015-04-01 03:00:00+02:00,20632,21480.0
2015-04-01 04:00:00+02:00,20120,20937.0
2015-04-01 05:00:00+02:00,20122,21035.0
2015-04-01 06:00:00+02:00,20351,21476.0
2015-04-01 07:00:00+02:00,21205,22289.0
2015-04-01 08:00:00+02:00,21885,22929.0
2015-04-01 09:00:00+02:00,24170,24754.0
2015-04-01 10:00:00+02:00,26622,27027.0
2015-04-01 11:00:00+02:00,27611,27933.0
2015-04-01 12:00:00+02:00,27266,27648.0
2015-04-01 13:00:00+02:00,27460,27873.0
2015-04-01 14:00:00+02:00,27328,27769.0
2015-04-01 15:00:00+02:00,26126,26825.0
2015-04-01 16:00:00+02:00,25693,26254.0
2015-04-01 17:00:00+02:00,26061,26508.0
2015-04-01 18:00:00+02:00,28827,29232.0
2015-04-01 19:00:00+02:00,30293,30623.0
2015-04-01 20:00:00+02:00,31250,31605.0
2015-04-01 21:00:00+02:00,31831,32040.0
2015-04-01 22:00:00+02:00,30589,31115.0
2015-04-01 23:00:00+02:00,28489,28916.0
2015-04-02 00:00:00+02:00,29863,29735.0
2015-04-02 01:00:00+02:00,27606,27495.0
2015-04-02 02:00:00+02:00,26168,25998.0
2015-04-02 03:00:00+02:00,25685,25550.0
2015-04-02 04:00:00+02:00,25575,25157.0
2015-04-02 05:00:00+02:00,26162,25926.0
2015-04-02 06:00:00+02:00,28758,28654.0
2015-04-02 07:00:00+02:00,33567,33637.0
2015-04-02 08:00:00+02:00,36673,36527.0
2015-04-02 09:00:00+02:00,38070,38097.0
2015-04-02 10:00:00+02:00,38773,38792.0
2015-04-02 11:00:00+02:00,38874,38742.0
2015-04-02 12:00:00+02:00,38495,38557.0
2015-04-02 13:00:00+02:00,38503,38535.0
2015-04-02 14:00:00+02:00,37272,37091.0
2015-04-02 15:00:00+02:00,36801,36774.0
2015-04-02 16:00:00+02:00,36735,36600.0
2015-04-02 17:00:00+02:00,36735,36928.0
2015-04-02 18:00:00+02:00,38399,38010.0
2015-04-02 19:00:00+02:00,40530,40306.0
2015-04-02 20:00:00+02:00,40380,40324.0
2015-04-02 21:00:00+02:00,39671,39156.0
2015-04-02 22:00:00+02:00,36684,36332.0
2015-04-02 23:00:00+02:00,33090,32830.0
2015-04-03 00:00:00+02:00,26296,26156.0
2015-04-03 01:00:00+02:00,24482,24337.0
2015-04-03 02:00:00+02:00,23447,23285.0
2015-04-03 03:00:00+02:00,23054,22960.0
2015-04-03 04:00:00+02:00,22966,22915.0
2015-04-03 05:00:00+02:00,23566,23335.0
2015-04-03 06:00:00+02:00,26074,25892.0
2015-04-03 07:00:00+02:00,29696,29741.0
2015-04-03 08:00:00+02:00,31977,31946.0
2015-04-03 09:00:00+02:00,33624,33043.0
2015-04-03 10:00:00+02:00,34077,33512.0
2015-04-03 11:00:00+02:00,34087,33552.0
2015-04-03 12:00:00+02:00,33928,33462.0
2015-04-03 13:00:00+02:00,33796,33230.0
2015-04-03 14:00:00+02:00,32526,31983.0
2015-04-03 15:00:00+02:00,31840,31504.0
2015-04-03 16:00:00+02:00,31394,31013.0
2015-04-03 17:00:00+02:00,31329,30948.0
2015-04-03 18:00:00+02:00,31232,31306.0
2015-04-03 19:00:00+02:00,33870,34097.0
2015-04-03 20:00:00+02:00,34738,35321.0
2015-04-03 21:00:00+02:00,33894,34286.0
2015-04-03 22:00:00+02:00,31609,31735.0
2015-04-03 23:00:00+02:00,28747,28826.0
2015-04-04 00:00:00+02:00,22048,22005.0
2015-04-04 01:00:00+02:00,20592,20648.0
2015-04-04 02:00:00+02:00,19657,19712.0
2015-04-04 03:00:00+02:00,18965,19075.0
2015-04-04 04:00:00+02:00,18659,18846.0
2015-04-04 05:00:00+02:00,18773,18878.0
2015-04-04 06:00:00+02:00,19341,19592.0
2015-04-04 07:00:00+02:00,20203,20332.0
2015-04-04 08:00:00+02:00,21236,21031.0
2015-04-04 09:00:00+02:00,23260,23171.0
2015-04-04 10:00:00+02:00,25009,24726.0
2015-04-04 11:00:00+02:00,25455,25103.0
2015-04-04 12:00:00+02:00,25392,24890.0
2015-04-04 13:00:00+02:00,25471,24966.0
2015-04-04 14:00:00+02:00,25154,24714.0
2015-04-04 15:00:00+02:00,24253,23644.0
2015-04-04 16:00:00+02:00,23820,23077.0
2015-04-04 17:00:00+02:00,23768,22937.0
2015-04-04 18:00:00+02:00,23592,22850.0
2015-04-04 19:00:00+02:00,23562,23204.0
2015-04-04 20:00:00+02:00,25134,24869.0
2015-04-04 21:00:00+02:00,27364,27437.0
2015-04-04 22:00:00+02:00,26196,26087.0
2015-04-04 23:00:00+02:00,24433,24503.0
2015-04-05 00:00:00+02:00,22654,22918.0
2015-04-05 01:00:00+02:00,21281,21583.0
2015-04-05 02:00:00+02:00,20369,20774.0
2015-04-05 03:00:00+02:00,20016,
2015-04-05 04:00:00+02:00,20112,20391.0
2015-04-05 05:00:00+02:00,20737,21047.0
2015-04-05 06:00:00+02:00,23181,23474.0
2015-04-05 07:00:00+02:00,25794,26150.0
2015-04-05 08:00:00+02:00,28356,28645.0
2015-04-05 09:00:00+02:00,29917,30176.0
2015-04-05 10:00:00+02:00,30589,31136.0
2015-04-05 11:00:00+02:00,30862,31591.0
2015-04-05 12:00:00+02:00,31203,32027.0
2015-04-05 13:00:00+02:00,31147,31859.0
2015-04-05 14:00:00+02:00,30106,30823.0
2015-04-05 15:00:00+02:00,29398,30268.0
2015-04-05 16:00:00+02:00,29138,30092.0
2015-04-05 17:00:00+02:00,29135,29990.0
2015-04-05 18:00:00+02:00,28894,29612.0
2015-04-05 19:00:00+02:00,28427,29637.0
2015-04-05 20:00:00+02:00,28767,30190.0
2015-04-05 21:00:00+02:00,30807,31764.0
2015-04-05 22:00:00+02:00,28546,29683.0
2015-04-05 23:00:00+02:00,25918,26874.0
2015-04-06 00:00:00+02:00,26638,26911.0
2015-04-06 01:00:00+02:00,25127,25253.0
2015-04-06 02:00:00+02:00,24031,24239.0
2015-04-06 03:00:00+02:00,23585,23768.0
2015-04-06 04:00:00+02:00,23290,23645.0
2015-04-06 05:00:00+02:00,23472,23805.0
2015-04-06 06:00:00+02:00,24506,24859.0
2015-04-06 07:00:00+02:00,26317,26580.0
2015-04-06 08:00:00+02:00,28555,28384.0
2015-04-06 09:00:00+02:00,29959,29822.0
2015-04-06 10:00:00+02:00,31329,31161.0
2015-04-06 11:00:00+02:00,32157,31776.0
2015-04-06 12:00:00+02:00,32961,32257.0
2015-04-06 13:00:00+02:00,33362,32524.0
2015-04-06 14:00:00+02:00,32663,31820.0
2015-04-06 15:00:00+02:00,32231,31231.0
2015-04-06 16:00:00+02:00,32163,31441.0
2015-04-06 17:00:00+02:00,32360,31689.0
2015-04-06 18:00:00+02:00,32176,31309.0
2015-04-06 19:00:00+02:00,31593,30960.0
2015-04-06 20:00:00+02:00,31163,30621.0
2015-04-06 21:00:00+02:00,31492,30794.0
2015-04-06 22:00:00+02:00,31119,30462.0
2015-04-06 23:00:00+02:00,28523,28209.0
2015-04-07 00:00:00+02:00,29863,29246.0
2015-04-07 01:00:00+02:00,27875,27413.0
2015-04-07 02:00:00+02:00,26220,25880.0
2015-04-07 03:00:00+02:00,25212,24796.0
2015-04-07 04:00:00+02:00,24612,24491.0
2015-04-07 05:00:00+02:00,24156,24164.0
2015-04-07 06:00:00+02:00,23687,23853.0
2015-04-07 07:00:00+02:00,23794,24090.0
2015-04-07 08:00:00+02:00,25881,25805.0
2015-04-07 09:00:00+02:00,28929,28037.0
2015-04-07 10:00:00+02:00,31188,30121.0
2015-04-07 11:00:00+02:00,32231,31106.0
2015-04-07 12:00:00+02:00,32803,31881.0
2015-04-07 13:00:00+02:00,33396,32370.0
2015-04-07 14:00:00+02:00,33083,32117.0
2015-04-07 15:00:00+02:00,32032,31610.0
2015-04-07 16:00:00+02:00,31530,31148.0
2015-04-07 17:00:00+02:00,31369,30904.0
2015-04-07 18:00:00+02:00,31282,30742.0
2015-04-07 19:00:00+02:00,31157,30571.0
2015-04-07 20:00:00+02:00,30831,30423.0
2015-04-07 21:00:00+02:00,30681,30522.0
2015-04-07 22:00:00+02:00,30927,30677.0
2015-04-07 23:00:00+02:00,29640,29301.0
2015-04-08 00:00:00+02:00,27728,27967.0
2015-04-08 01:00:00+02:00,25897,26027.0
2015-04-08 02:00:00+02:00,24696,24755.0
2015-04-08 03:00:00+02:00,23911,24086.0
2015-04-08 04:00:00+02:00,23708,23772.0
2015-04-08 05:00:00+02:00,23935,23994.0
2015-04-08 06:00:00+02:00,25511,25467.0
2015-04-08 07:00:00+02:00,27019,27189.0
2015-04-08 08:00:00+02:00,29333,29475.0
2015-04-08 09:00:00+02:00,31643,31881.0
2015-04-08 10:00:00+02:00,33126,33323.0
2015-04-08 11:00:00+02:00,34125,34388.0
2015-04-08 12:00:00+02:00,34936,35201.0
2015-04-08 13:00:00+02:00,35514,35731.0
2015-04-08 14:00:00+02:00,34766,35143.0
2015-04-08 15:00:00+02:00,33836,34535.0
2015-04-08 16:00:00+02:00,33674,34511.0
2015-04-08 17:00:00+02:00,33593,34408.0
2015-04-08 18:00:00+02:00,33396,33865.0
2015-04-08 19:00:00+02:00,32643,33195.0
2015-04-08 20:00:00+02:00,31952,32383.0
2015-04-08 21:00:00+02:00,32383,32820.0
2015-04-08 22:00:00+02:00,32102,32419.0
2015-04-08 23:00:00+02:00,29445,30264.0
2015-04-09 00:00:00+02:00,26783,26422.0
2015-04-09 01:00:00+02:00,25194,24907.0
2015-04-09 02:00:00+02:00,24158,23834.0
2015-04-09 03:00:00+02:00,23558,23302.0
2015-04-09 04:00:00+02:00,23382,23164.0
2015-04-09 05:00:00+02:00,23573,23257.0
2015-04-09 06:00:00+02:00,25184,25069.0
2015-04-09 07:00:00+02:00,27343,27450.0
2015-04-09 08:00:00+02:00,29044,28977.0
2015-04-09 09:00:00+02:00,30718,30508.0
2015-04-09 10:00:00+02:00,31931,31492.0
2015-04-09 11:00:00+02:00,32820,32010.0
2015-04-09 12:00:00+02:00,33492,32442.0
2015-04-09 13:00:00+02:00,33755,32546.0
2015-04-09 14:00:00+02:00,32658,31237.0
2015-04-09 15:00:00+02:00,31801,30368.0
2015-04-09 16:00:00+02:00,31598,29974.0
2015-04-09 17:00:00+02:00,31597,30036.0
2015-04-09 18:00:00+02:00,31063,29635.0
2015-04-09 19:00:00+02:00,30462,29315.0
2015-04-09 20:00:00+02:00,30654,29905.0
2015-04-09 21:00:00+02:00,31588,31050.0
2015-04-09 22:00:00+02:00,29210,28676.0
2015-04-09 23:00:00+02:00,27203,26603.0
2015-04-10 00:00:00+02:00,22713,22944.0
2015-04-10 01:00:00+02:00,21437,21624.0
2015-04-10 02:00:00+02:00,20459,20535.0
2015-04-10 03:00:00+02:00,19815,19956.0
2015-04-10 04:00:00+02:00,19533,19721.0
2015-04-10 05:00:00+02:00,19563,19547.0
2015-04-10 06:00:00+02:00,19783,19901.0
2015-04-10 07:00:00+02:00,20245,20443.0
2015-04-10 08:00:00+02:00,20355,20555.0
2015-04-10 09:00:00+02:00,21739,22086.0
2015-04-10 10:00:00+02:00,23132,23988.0
2015-04-10 11:00:00+02:00,23851,24658.0
2015-04-10 12:00:00+02:00,24240,25143.0
2015-04-10 13:00:00+02:00,24617,25649.0
2015-04-10 14:00:00+02:00,24683,25323.0
2015-04-10 15:00:00+02:00,23595,24083.0
2015-04-10 16:00:00+02:00,23047,23297.0
2015-04-10 17:00:00+02:00,22813,23197.0
2015-04-10 18:00:00+02:00,23128,23377.0
2015-04-10 19:00:00+02:00,23863,24722.0
2015-04-10 20:00:00+02:00,26718,27457.0
2015-04-10 21:00:00+02:00,27534,27943.0
2015-04-10 22:00:00+02:00,26131,26637.0
2015-04-10 23:00:00+02:00,24455,24784.0
2015-04-11 00:00:00+02:00,24553,24576.0
2015-04-11 01:00:00+02:00,23185,23192.0
2015-04-11 02:00:00+02:00,22218,22283.0
2015-04-11 03:00:00+02:00,21881,21932.0
2015-04-11 04:00:00+02:00,21929,21812.0
2015-04-11 05:00:00+02:00,22602,22263.0
2015-04-11 06:00:00+02:00,24760,24561.0
2015-04-11 07:00:00+02:00,27875,28043.0
2015-04-11 08:00:00+02:00,29753,30108.0
2015-04-11 09:00:00+02:00,30804,31144.0
2015-04-11 10:00:00+02:00,31442,31638.0
2015-04-11 11:00:00+02:00,31777,31786.0
2015-04-11 12:00:00+02:00,31799,31949.0
2015-04-11 13:00:00+02:00,31748,31736.0
2015-04-11 14:00:00+02:00,30665,30462.0
2015-04-11 15:00:00+02:00,30031,29946.0
2015-04-11 16:00:00+02:00,29807,29587.0
2015-04-11 17:00:00+02:00,30121,30114.0
2015-04-11 18:00:00+02:00,32167,32309.0
2015-04-11 19:00:00+02:00,32994,33164.0
2015-04-11 20:00:00+02:00,32931,33171.0
2015-04-11 21:00:00+02:00,31710,31969.0
2015-04-11 22:00:00+02:00,28778,29126.0
2015-04-11 23:00:00+02:00,26168,26409.0
2015-04-12 00:00:00+02:00,27487,27186.0
2015-04-12 01:00:00+02:00,25568,25228.0
2015-04-12 02:00:00+02:00,24187,23958.0
2015-04-12 03:00:00+02:00,23604,23446.0
2015-04-12 04:00:00+02:00,23461,23485.0
2015-04-12 05:00:00+02:00,24009,23966.0
2015-04-12 06:00:00+02:00,26510,26504.0
2015-04-12 07:00:00+02:00,31101,31049.0
2015-04-12 08:00:00+02:00,33466,33480.0
2015-04-12 09:00:00+02:00,34372,34096.0
2015-04-12 10:00:00+02:00,34800,34460.0
2015-04-12 11:00:00+02:00,34485,34116.0
2015-04-12 12:00:00+02:00,34118,33694.0
2015-04-12 13:00:00+02:00,33941,33376.0
2015-04-12 14:00:00+02:00,32757,32263.0
2015-04-12 15:00:00+02:00,32208,31480.0
2015-04-12 16:00:00+02:00,31933,31330.0
2015-04-12 17:00:00+02:00,32767,32235.0
2015-04-12 18:00:00+02:00,35055,34504.0
2015-04-12 19:00:00+02:00,35422,34779.0
2015-04-12 20:00:00+02:00,35249,34651.0
2015-04-12 21:00:00+02:00,34554,33838.0
2015-04-12 22:00:00+02:00,32176,31900.0
2015-04-12 23:00:00+02:00,29640,29352.0
2015-04-13 00:00:00+02:00,23283,23475.0
2015-04-13 01:00:00+02:00,21696,21845.0
2015-04-13 02:00:00+02:00,20756,20935.0
2015-04-13 03:00:00+02:00,20443,20782.0
2015-04-13 04:00:00+02:00,20377,20921.0
2015-04-13 05:00:00+02:00,21067,21459.0
2015-04-13 06:00:00+02:00,23818,23902.0
2015-04-13 07:00:00+02:00,27534,27050.0
2015-04-13 08:00:00+02:00,29959,29022.0
2015-04-13 09:00:00+02:00,31407,30202.0
2015-04-13 10:00:00+02:00,31694,30848.0
2015-04-13 11:00:00+02:00,31426,31034.0
2015-04-13 12:00:00+02:00,31482,31233.0
2015-04-13 13:00:00+02:00,31288,31031.0
2015-04-13 14:00:00+02:00,30163,30134.0
2015-04-13 15:00:00+02:00,29723,29300.0
2015-04-13 16:00:00+02:00,29336,29015.0
2015-04-13 17:00:00+02:00,29094,28719.0
2015-04-13 18:00:00+02:00,28658,28387.0
2015-04-13 19:00:00+02:00,28546,28346.0
2015-04-13 20:00:00+02:00,29386,29511.0
2015-04-13 21:00:00+02:00,31968,31722.0
2015-04-13 22:00:00+02:00,29628,29393.0
2015-04-13 23:00:00+02:00,26919,26665.0
2015-04-14 00:00:00+02:00,25184,24815.0
2015-04-14 01:00:00+02:00,23533,23251.0
2015-04-14 02:00:00+02:00,22541,22358.0
2015-04-14 03:00:00+02:00,22316,21929.0
2015-04-14 04:00:00+02:00,22303,21845.0
2015-04-14 05:00:00+02:00,22674,22233.0
2015-04-14 06:00:00+02:00,24723,24492.0
2015-04-14 07:00:00+02:00,27542,27860.0
2015-04-14 08:00:00+02:00,29155,29843.0
2015-04-14 09:00:00+02:00,30488,30822.0
2015-04-14 10:00:00+02:00,31129,31468.0
2015-04-14 11:00:00+02:00,31219,31439.0
2015-04-14 12:00:00+02:00,31464,31536.0
2015-04-14 13:00:00+02:00,31376,31445.0
2015-04-14 14:00:00+02:00,30427,30475.0
2015-04-14 15:00:00+02:00,29616,29888.0
2015-04-14 16:00:00+02:00,29228,29754.0
2015-04-14 17:00:00+02:00,29021,29442.0
2015-04-14 18:00:00+02:00,28669,28947.0
2015-04-14 19:00:00+02:00,28373,29062.0
2015-04-14 20:00:00+02:00,29298,30438.0
2015-04-14 21:00:00+02:00,31869,32230.0
2015-04-14 22:00:00+02:00,29640,29646.0
2015-04-14 23:00:00+02:00,26846,27149.0
2015-04-15 00:00:00+02:00,24949,25292.0
2015-04-15 01:00:00+02:00,23341,23666.0
2015-04-15 02:00:00+02:00,22395,22781.0
2015-04-15 03:00:00+02:00,22092,22452.0
2015-04-15 04:00:00+02:00,21993,22376.0
2015-04-15 05:00:00+02:00,22339,22687.0
2015-04-15 06:00:00+02:00,24602,24735.0
2015-04-15 07:00:00+02:00,27869,27879.0
2015-04-15 08:00:00+02:00,29818,30026.0
2015-04-15 09:00:00+02:00,30921,31172.0
2015-04-15 10:00:00+02:00,31470,31754.0
2015-04-15 11:00:00+02:00,31586,32001.0
2015-04-15 12:00:00+02:00,31773,32232.0
2015-04-15 13:00:00+02:00,31596,32149.0
2015-04-15 14:00:00+02:00,30607,30868.0
2015-04-15 15:00:00+02:00,29932,30216.0
2015-04-15 16:00:00+02:00,29599,29854.0
2015-04-15 17:00:00+02:00,29380,29628.0
2015-04-15 18:00:00+02:00,29100,29407.0
2015-04-15 19:00:00+02:00,28955,29624.0
2015-04-15 20:00:00+02:00,29866,30872.0
2015-04-15 21:00:00+02:00,32019,32311.0
2015-04-15 22:00:00+02:00,29602,29850.0
2015-04-15 23:00:00+02:00,26862,27238.0
2015-04-16 00:00:00+02:00,25212,25286.0
2015-04-16 01:00:00+02:00,23524,23604.0
2015-04-16 02:00:00+02:00,22665,22560.0
2015-04-16 03:00:00+02:00,22348,22218.0
2015-04-16 04:00:00+02:00,22258,22142.0
2015-04-16 05:00:00+02:00,22575,22457.0
2015-04-16 06:00:00+02:00,24708,24606.0
2015-04-16 07:00:00+02:00,27800,27759.0
